"timestamp","message"
"2019-02-01 02:20:00 GMT+0300","Loss amount: -0.7"
"2019-02-01 02:20:00 GMT+0300","Light Absorption Buy banned"
"2019-02-01 02:20:00 GMT+0300","Light Extremum Absorption Buy banned"
"2019-02-01 02:20:00 GMT+0300","Classic Light Absorption Buy banned"
"2019-02-01 02:20:00 GMT+0300","Classic Light Extremum Absorption Buy banned"
"2019-02-01 02:20:00 GMT+0300","Absorption Buy: 0/1 win rate: 0 %"
"2019-02-01 02:20:00 GMT+0300","Absorption Sell: 0/1 win rate: 0 %"
"2019-02-01 02:20:00 GMT+0300","Extremum Absorption Buy: 1/1 win rate: 50 %"
"2019-02-01 02:20:00 GMT+0300","Extremum Absorption Sell: 0/1 win rate: 0 %"
"2019-02-01 02:20:00 GMT+0300","TurnBack Buy: 0/0 win rate: 0 %"
"2019-02-01 02:20:00 GMT+0300","TurnBack Sell: 0/1 win rate: 0 %"
"2019-02-01 02:20:00 GMT+0300","Light Absorption Buy: 0/2 win rate: 0 %"
"2019-02-01 02:20:00 GMT+0300","Light Absorption Sell: 0/1 win rate: 0 %"
"2019-02-01 02:20:00 GMT+0300","Light Extremum Absorption Buy: 1/2 win rate: 33 %"
"2019-02-01 02:20:00 GMT+0300","Light Extremum Absorption Sell: 0/1 win rate: 0 %"
"2019-02-01 02:20:00 GMT+0300","Light TurnBack Buy: 0/0 win rate: 0 %"
"2019-02-01 02:20:00 GMT+0300","Light TurnBack Sell: 0/1 win rate: 0 %"
"2019-02-01 02:20:00 GMT+0300","Classic Absorption Buy: 0/1 win rate: 0 %"
"2019-02-01 02:20:00 GMT+0300","Classic Absorption Sell: 0/1 win rate: 0 %"
"2019-02-01 02:20:00 GMT+0300","Classic Extremum Absorption Buy: 0/1 win rate: 0 %"
"2019-02-01 02:20:00 GMT+0300","Classic Extremum Absorption Sell: 0/0 win rate: 0 %"
"2019-02-01 02:20:00 GMT+0300","Classic TurnBack Buy: 1/0 win rate: 100 %"
"2019-02-01 02:20:01 GMT+0300","Classic TurnBack Sell: 0/1 win rate: 0 %"
"2019-02-01 02:20:01 GMT+0300","Classic Light Absorption Buy: 0/2 win rate: 0 %"
"2019-02-01 02:20:01 GMT+0300","Classic Light Absorption Sell: 0/2 win rate: 0 %"
"2019-02-01 02:20:01 GMT+0300","Classic Light Extremum Absorption Buy: 1/2 win rate: 33 %"
"2019-02-01 02:20:01 GMT+0300","Classic Light Extremum Absorption Sell: 0/1 win rate: 0 %"
"2019-02-01 02:20:01 GMT+0300","Classic Light TurnBack Buy: 1/0 win rate: 100 %"
"2019-02-01 02:20:01 GMT+0300","Classic Light TurnBack Sell: 0/1 win rate: 0 %"
"2019-02-01 02:20:01 GMT+0300","Stick To Upper BB Buy: 0/0 win rate: 0 %"
"2019-02-01 02:20:01 GMT+0300","Stick To Lower BB Sell: 0/0 win rate: 0 %"
"2019-02-01 02:20:01 GMT+0300","RSI Buy: 0/0 win rate: 0 %"
"2019-02-01 02:20:01 GMT+0300","RSI Sell: 0/0 win rate: 0 %"
"2019-02-01 02:34:58 GMT+0300","TurnBack Buy purchased"
"2019-02-01 02:34:59 GMT+0300","Bought: Win payout if Volatility 10 Index is strictly higher than entry spot at 5 minutes after contract start time. (ID: 30270965121)"
"2019-02-01 02:34:59 GMT+0300","Light TurnBack Buy purchased"
"2019-02-01 02:40:00 GMT+0300","Profit amount: 1.32"
"2019-02-01 02:40:00 GMT+0300","Absorption Sell unbanned"
"2019-02-01 02:40:00 GMT+0300","Extremum Absorption Sell unbanned"
"2019-02-01 02:40:00 GMT+0300","Light Absorption Buy unbanned"
"2019-02-01 02:40:00 GMT+0300","Light Absorption Sell unbanned"
"2019-02-01 02:40:00 GMT+0300","Light Extremum Absorption Buy unbanned"
"2019-02-01 02:40:00 GMT+0300","Light Extremum Absorption Sell unbanned"
"2019-02-01 02:40:00 GMT+0300","Classic Light Absorption Buy unbanned"
"2019-02-01 02:40:00 GMT+0300","Classic Light Absorption Sell unbanned"
"2019-02-01 02:40:00 GMT+0300","Classic Light Extremum Absorption Buy unbanned"
"2019-02-01 02:40:00 GMT+0300","Classic Light Extremum Absorption Sell unbanned"
"2019-02-01 02:40:00 GMT+0300","Payout: 2.72"
"2019-02-01 02:40:01 GMT+0300","Absorption Buy: 0/1 win rate: 0 %"
"2019-02-01 02:40:01 GMT+0300","Absorption Sell: 0/1 win rate: 0 %"
